id_blob,id_person,id_website,id_question,spray_number,lat,lng,time_blob,zoom
33917175,119202,1448,23278,1,44.08201599121094,-123.18666076660156,1762714646320,12
33917174,119202,1448,23278,1,44.08168029785156,-123.18959045410156,1762714646307,12
33917173,119202,1448,23278,1,44.083736419677734,-123.18838500976562,1762714646295,12
33917172,119202,1448,23278,1,44.08477020263672,-123.18445587158203,1762714646271,12
33917171,119202,1448,23278,1,44.0837516784668,-123.18717193603516,1762714646283,12
33917170,119202,1448,23278,1,44.08517074584961,-123.18221282958984,1762714646258,12
33917169,119202,1448,23278,1,44.087379455566406,-123.18047332763672,1762714646246,12
33917168,119202,1448,23278,1,44.08649444580078,-123.18273162841797,1762714646234,12
33917167,119202,1448,23278,1,44.087379455566406,-123.17832946777344,1762714646222,12
33917166,119202,1448,23278,1,44.089805603027344,-123.17538452148438,1762714646210,12
33917165,119202,1448,23278,1,44.090675354003906,-123.1733627319336,1762714646197,12
33917164,119202,1448,23278,1,44.09096908569336,-123.16690826416016,1762714646172,12
33917163,119202,1448,23278,1,44.089168548583984,-123.172607421875,1762714646185,12
33917162,119202,1448,23278,1,44.089935302734375,-123.16577911376953,1762714646160,12
33917161,119202,1448,23278,1,44.0884895324707,-123.1675796508789,1762714646148,12
33917160,119202,1448,23278,1,44.08952713012695,-123.16326904296875,1762714646135,12
33917159,119202,1448,23278,1,44.08959197998047,-123.16142272949219,1762714646123,12
33917158,119202,1448,23278,1,44.09030532836914,-123.15322875976562,1762714646111,12
33917157,119202,1448,23278,1,44.08984375,-123.15489959716797,1762714646098,12
33917156,119202,1448,23278,1,44.08961868286133,-123.14599609375,1762714646086,12
33917155,119202,1448,23278,1,44.091060638427734,-123.13858032226562,1762714646073,12
33917154,119202,1448,23278,1,44.0893669128418,-123.1395034790039,1762714646061,12
33917153,119202,1448,23278,1,44.08828353881836,-123.13387298583984,1762714646049,12
33917152,119202,1448,23278,1,44.08921432495117,-123.1260986328125,1762714646037,12
33917151,119202,1448,23278,1,44.08925247192383,-123.12508392333984,1762714646024,12
33917150,119202,1448,23278,1,44.089054107666016,-123.1231918334961,1762714646012,12
33917149,119202,1448,23278,1,44.0864372253418,-123.12354278564453,1762714645974,12
33917148,119202,1448,23278,1,44.089778900146484,-123.12191772460938,1762714645949,12
33917147,119202,1448,23278,1,44.08994674682617,-123.12346649169922,1762714645937,12
33917146,119202,1448,23278,1,44.090091705322266,-123.1244888305664,1762714645961,12
33917145,119202,1448,23278,1,44.09060287475586,-123.12429809570312,1762714645925,12
33917144,119202,1448,23278,1,44.089195251464844,-123.12152862548828,1762714646000,12
33917143,119202,1448,23278,1,44.089847564697266,-123.12377166748047,1762714645987,12
33917142,119202,1448,23278,1,44.08824920654297,-123.1242904663086,1762714645910,12
33917249,119202,1448,23278,1,43.9915771484375,-123.05754852294922,1762714647222,12
33917250,119202,1448,23278,1,43.991455078125,-123.04900360107422,1762714647247,12
33917251,119202,1448,23278,1,43.99400329589844,-123.04838562011719,1762714647261,12
33917252,119202,1448,23278,1,43.99369812011719,-123.05108642578125,1762714647274,12
33917253,119202,1448,23278,1,43.994590759277344,-123.0451431274414,1762714647286,12
33917254,119202,1448,23278,1,43.99734878540039,-123.04181671142578,1762714647298,12
33917255,119202,1448,23278,1,43.99795150756836,-123.03864288330078,1762714647323,12
33917256,119202,1448,23278,1,43.9957160949707,-123.039306640625,1762714647311,12
33917257,119202,1448,23278,1,44.00014114379883,-123.03445434570312,1762714647335,12
33917258,119202,1448,23278,1,43.9991455078125,-123.03460693359375,1762714647348,12
33917259,119202,1448,23278,1,44.00119400024414,-123.0302734375,1762714647360,12
33917260,119202,1448,23278,1,44.002716064453125,-123.0277328491211,1762714647373,12
33917261,119202,1448,23278,1,44.00243377685547,-123.02539825439453,1762714647385,12
33917262,119202,1448,23278,1,44.004364013671875,-123.02725982666016,1762714647398,12
33917263,119202,1448,23278,1,44.00230026245117,-123.02611541748047,1762714647410,12
33917264,119202,1448,23278,1,44.00747299194336,-123.02313232421875,1762714647422,12
33917265,119202,1448,23278,1,44.00645065307617,-123.02519989013672,1762714647435,12
33917266,119202,1448,23278,1,44.007164001464844,-123.01902770996094,1762714647447,12
33917267,119202,1448,23278,1,44.00920867919922,-123.02239990234375,1762714647460,12
33917268,119202,1448,23278,1,44.01166534423828,-123.0201187133789,1762714647472,12
33917269,119202,1448,23278,1,44.009517669677734,-123.01520538330078,1762714647484,12
33917270,119202,1448,23278,1,44.011817932128906,-123.01362609863281,1762714647497,12
33917271,119202,1448,23278,1,44.013614654541016,-123.01631927490234,1762714647509,12
33917272,119202,1448,23278,1,44.01323699951172,-123.01457214355469,1762714647534,12
33917273,119202,1448,23278,1,44.01609802246094,-123.01355743408203,1762714647546,12
33917274,119202,1448,23278,1,44.01480484008789,-123.01618194580078,1762714647522,12
33917275,119202,1448,23278,1,44.016719818115234,-123.01290130615234,1762714647560,12
33917276,119202,1448,23278,1,44.0198974609375,-123.01383209228516,1762714647572,12
33917277,119202,1448,23278,1,44.0196533203125,-123.01264190673828,1762714647585,12
33917278,119202,1448,23278,1,44.02130126953125,-123.00763702392578,1762714647597,12
33917279,119202,1448,23278,1,44.022193908691406,-123.00918579101562,1762714647623,12
33917280,119202,1448,23278,1,44.02149200439453,-123.00895690917969,1762714647610,12
33917281,119202,1448,23278,1,44.02273178100586,-123.009765625,1762714647635,12
33917282,119202,1448,23278,1,44.02620315551758,-123.00982666015625,1762714647648,12
33917283,119202,1448,23278,1,44.02419662475586,-123.00845336914062,1762714647660,12
33917284,119202,1448,23278,1,44.026405334472656,-123.00738525390625,1762714647685,12
33917285,119202,1448,23278,1,44.02724838256836,-123.00904846191406,1762714647673,12
33917286,119202,1448,23278,1,44.02893829345703,-123.00942993164062,1762714647697,12
33917287,119202,1448,23278,1,44.0290641784668,-123.01131439208984,1762714647710,12
33917288,119202,1448,23278,1,44.03022766113281,-123.00867462158203,1762714647722,12
33917289,119202,1448,23278,1,44.03254318237305,-123.00994873046875,1762714647735,12
33917290,119202,1448,23278,1,44.033546447753906,-123.00902557373047,1762714647747,12
33917291,119202,1448,23278,1,44.033416748046875,-123.00983428955078,1762714647759,12
33917292,119202,1448,23278,1,44.03426742553711,-123.0091552734375,1762714647772,12
33917293,119202,1448,23278,1,44.03691482543945,-123.01162719726562,1762714647784,12
33917294,119202,1448,23278,1,44.039649963378906,-123.01272583007812,1762714647796,12
33917295,119202,1448,23278,1,44.039527893066406,-123.01292419433594,1762714647810,12
33917296,119202,1448,23278,1,44.04167556762695,-123.01604461669922,1762714647822,12
33917297,119202,1448,23278,1,44.0465202331543,-123.0182113647461,1762714647835,12
33917298,119202,1448,23278,1,44.045387268066406,-123.02083587646484,1762714647847,12
33917299,119202,1448,23278,1,44.04690170288086,-123.01917266845703,1762714647860,12
33917300,119202,1448,23278,1,44.049720764160156,-123.02315521240234,1762714647872,12
33917301,119202,1448,23278,1,44.05136489868164,-123.0261459350586,1762714647885,12
33917302,119202,1448,23278,1,44.05460739135742,-123.02794647216797,1762714647897,12
33917303,119202,1448,23278,1,44.05473327636719,-123.02449035644531,1762714647910,12
33917304,119202,1448,23278,1,44.05592346191406,-123.0296401977539,1762714647922,12
33917305,119202,1448,23278,1,44.0582389831543,-123.03388214111328,1762714647935,12
33917306,119202,1448,23278,1,44.0604133605957,-123.03632354736328,1762714647947,12
33917307,119202,1448,23278,1,44.05982971191406,-123.03643798828125,1762714647960,12
33917308,119202,1448,23278,1,44.06022262573242,-123.03887939453125,1762714647972,12
33917309,119202,1448,23278,1,44.06455993652344,-123.04371643066406,1762714647984,12
33917310,119202,1448,23278,1,44.066043853759766,-123.04669952392578,1762714647997,12
33917311,119202,1448,23278,1,44.06503677368164,-123.04829406738281,1762714648010,12
33917312,119202,1448,23278,1,44.070621490478516,-123.05699920654297,1762714648047,12
33917313,119202,1448,23278,1,44.07004165649414,-123.05323028564453,1762714648035,12
33917314,119202,1448,23278,1,44.0681266784668,-123.0499496459961,1762714648022,12
33917315,119202,1448,23278,1,44.071022033691406,-123.05659484863281,1762714648060,12
33917316,119202,1448,23278,1,44.0728759765625,-123.05975341796875,1762714648072,12
33917317,119202,1448,23278,1,44.07135772705078,-123.06189727783203,1762714648085,12
33917318,119202,1448,23278,1,44.075599670410156,-123.06989288330078,1762714648097,12
33917319,119202,1448,23278,1,44.077388763427734,-123.0737075805664,1762714648135,12
33917320,119202,1448,23278,1,44.074989318847656,-123.07179260253906,1762714648123,12
33917321,119202,1448,23278,1,44.076255798339844,-123.06449127197266,1762714648110,12
33917322,119202,1448,23278,1,44.078433990478516,-123.08059692382812,1762714648148,12
33917323,119202,1448,23278,1,44.07806396484375,-123.07601165771484,1762714648160,12
33917324,119202,1448,23278,1,44.08274459838867,-123.08148193359375,1762714648185,12
33917325,119202,1448,23278,1,44.08254623413086,-123.08760833740234,1762714648197,12
33917326,119202,1448,23278,1,44.08062744140625,-123.0837173461914,1762714648210,12
33917327,119202,1448,23278,1,44.0779914855957,-123.08233642578125,1762714648172,12
33917328,119202,1448,23278,1,44.082210540771484,-123.08738708496094,1762714648222,12
33917329,119202,1448,23278,1,44.08285903930664,-123.08970642089844,1762714648235,12
33917330,119202,1448,23278,1,44.08327865600586,-123.08941650390625,1762714648260,12
33917331,119202,1448,23278,1,44.087371826171875,-123.09370422363281,1762714648284,12
33917332,119202,1448,23278,1,44.081607818603516,-123.09190368652344,1762714648247,12
33917333,119202,1448,23278,1,44.0836067199707,-123.09978485107422,1762714648297,12
33917334,119202,1448,23278,1,44.086483001708984,-123.09243774414062,1762714648272,12
33917335,119202,1448,23278,1,44.08618927001953,-123.09971618652344,1762714648310,12
33917336,119202,1448,23278,1,44.0863151550293,-123.09950256347656,1762714648322,12
33917337,119202,1448,23278,1,44.085784912109375,-123.1025619506836,1762714648335,12
33917338,119202,1448,23278,1,44.08887481689453,-123.10464477539062,1762714648347,12
33917339,119202,1448,23278,1,44.08823776245117,-123.1033706665039,1762714648373,12
33917340,119202,1448,23278,1,44.08891677856445,-123.10485076904297,1762714648360,12
33917341,119202,1448,23278,1,44.08851623535156,-123.10733032226562,1762714648385,12
33917342,119202,1448,23278,1,44.09111785888672,-123.10755920410156,1762714648397,12
33917343,119202,1448,23278,1,44.08802795410156,-123.1065902709961,1762714648410,12
33917344,119202,1448,23278,1,44.08827590942383,-123.11295318603516,1762714648423,12
33917345,119202,1448,23278,1,44.089664459228516,-123.11202239990234,1762714648435,12
33917346,119202,1448,23278,1,44.09108352661133,-123.11790466308594,1762714648448,12
33917347,119202,1448,23278,1,44.08969497680664,-123.1142578125,1762714648460,12
33917348,119202,1448,23278,1,44.08998107910156,-123.11492156982422,1762714648473,12
33917349,119202,1448,23278,1,44.089786529541016,-123.11919403076172,1762714648485,12
33917350,119202,1448,23278,1,44.089996337890625,-123.12045288085938,1762714648498,12
33917351,119202,1448,23278,1,44.09049606323242,-123.11869812011719,1762714648510,12
33917352,119202,1448,23278,1,44.0898323059082,-123.1194076538086,1762714648523,12
33917353,119202,1448,23278,1,44.09072494506836,-123.12654113769531,1762714648535,12
33917354,119202,1448,23278,1,44.09020233154297,-123.12907409667969,1762714648547,12
33917355,119202,1448,23278,1,44.089237213134766,-123.12609100341797,1762714648561,12
33917356,119202,1448,23278,1,44.09008026123047,-123.12645721435547,1762714648573,12
33917357,119202,1448,23278,1,44.091552734375,-123.13098907470703,1762714648597,12
33917358,119202,1448,23278,1,44.08981704711914,-123.12811279296875,1762714648585,12
33917359,119202,1448,23278,1,44.08982849121094,-123.12747192382812,1762714648610,12
33917360,119202,1448,23278,1,44.087982177734375,-123.12923431396484,1762714648623,12
33917361,119202,1448,23278,1,44.09108352661133,-123.12996673583984,1762714648635,12
33917362,119202,1448,23278,1,44.08833312988281,-123.13269805908203,1762714648648,12
33917363,119202,1448,23278,1,44.088558197021484,-123.1285629272461,1762714648673,12
33917364,119202,1448,23278,1,44.09066390991211,-123.12710571289062,1762714648660,12
33917365,119202,1448,23278,1,44.090084075927734,-123.1292495727539,1762714648685,12
33917366,119202,1448,23278,1,44.0904655456543,-123.13245391845703,1762714648723,12
33917367,119202,1448,23278,1,44.089744567871094,-123.13118743896484,1762714648700,12
33917368,119202,1448,23278,1,44.089447021484375,-123.13199615478516,1762714648710,12
33917369,119202,1448,23278,1,44.08852005004883,-123.12954711914062,1762714648747,12
33917370,119202,1448,23278,1,44.08857727050781,-123.12954711914062,1762714648735,12
33917371,119202,1448,23278,1,44.089111328125,-123.13044738769531,1762714648760,12
33917372,119202,1448,23278,1,44.08960723876953,-123.13099670410156,1762714648773,12
33917373,119202,1448,23279,1,44.12482833862305,-123.10344696044922,1762714654241,12
33917374,119202,1448,23279,1,44.12339782714844,-123.10298919677734,1762714654254,12
33917375,119202,1448,23279,1,44.12411117553711,-123.10155487060547,1762714654266,12
33917376,119202,1448,23279,1,44.122982025146484,-123.1049575805664,1762714654278,12
33917377,119202,1448,23279,1,44.12553787231445,-123.10406494140625,1762714654290,12
33917378,119202,1448,23279,1,44.126285552978516,-123.10692596435547,1762714654303,12
33917379,119202,1448,23279,1,44.12451171875,-123.10371398925781,1762714654316,12
33917380,119202,1448,23279,1,44.12548065185547,-123.1021957397461,1762714654328,12
33917381,119202,1448,23279,1,44.12565231323242,-123.10713958740234,1762714654341,12
33917382,119202,1448,23279,1,44.126304626464844,-123.11346435546875,1762714654354,12
33917383,119202,1448,23279,1,44.125038146972656,-123.1197738647461,1762714654367,12
33917384,119202,1448,23279,1,44.12485122680664,-123.12696838378906,1762714654379,12
33917385,119202,1448,23279,1,44.12717056274414,-123.12652587890625,1762714654391,12
33917386,119202,1448,23279,1,44.125709533691406,-123.1396713256836,1762714654403,12
33917387,119202,1448,23279,1,44.12580871582031,-123.14324951171875,1762714654416,12
33917388,119202,1448,23279,1,44.12575912475586,-123.15031433105469,1762714654428,12
33917389,119202,1448,23279,1,44.12562561035156,-123.15069580078125,1762714654440,12
33917390,119202,1448,23279,1,44.12664031982422,-123.15929412841797,1762714654453,12
33917391,119202,1448,23279,1,44.12452697753906,-123.16163635253906,1762714654465,12
33917392,119202,1448,23279,1,44.125892639160156,-123.15830993652344,1762714654477,12
33917393,119202,1448,23279,1,44.126304626464844,-123.16597747802734,1762714654490,12
33917394,119202,1448,23279,1,44.12387466430664,-123.16851043701172,1762714654502,12
33917395,119202,1448,23279,1,44.1269645690918,-123.17324829101562,1762714654515,12
33917396,119202,1448,23279,1,44.125701904296875,-123.172119140625,1762714654527,12
33917397,119202,1448,23279,1,44.12398910522461,-123.17572784423828,1762714654539,12
33917398,119202,1448,23279,1,44.12248992919922,-123.17835998535156,1762714654552,12
33917399,119202,1448,23279,1,44.11959457397461,-123.1806640625,1762714654564,12
33917400,119202,1448,23279,1,44.12154769897461,-123.18431091308594,1762714654576,12
33917401,119202,1448,23279,1,44.117061614990234,-123.187255859375,1762714654588,12
33917402,119202,1448,23279,1,44.11435317993164,-123.19339752197266,1762714654601,12
33917403,119202,1448,23279,1,44.11038589477539,-123.19705200195312,1762714654613,12
33917404,119202,1448,23279,1,44.11069869995117,-123.19596099853516,1762714654626,12
33917405,119202,1448,23279,1,44.10951614379883,-123.20022583007812,1762714654638,12
33917406,119202,1448,23279,1,44.104408264160156,-123.20111083984375,1762714654651,12
33917407,119202,1448,23279,1,44.101356506347656,-123.20752716064453,1762714654663,12
33917408,119202,1448,23279,1,44.09787368774414,-123.20614624023438,1762714654677,12
33917409,119202,1448,23279,1,44.10173797607422,-123.20853424072266,1762714654689,12
33917410,119202,1448,23279,1,44.096763610839844,-123.20832824707031,1762714654701,12
33917411,119202,1448,23279,1,44.09416580200195,-123.21269226074219,1762714654713,12
33917412,119202,1448,23279,1,44.09283447265625,-123.21016693115234,1762714654726,12
33917413,119202,1448,23279,1,44.090755462646484,-123.2095718383789,1762714654739,12
33917414,119202,1448,23279,1,44.087162017822266,-123.2130126953125,1762714654751,12
33917415,119202,1448,23279,1,44.083621978759766,-123.21728515625,1762714654764,12
33917416,119202,1448,23279,1,44.08406448364258,-123.2130126953125,1762714654776,12
33917417,119202,1448,23279,1,44.07933807373047,-123.21784973144531,1762714654789,12
33917418,119202,1448,23279,1,44.07648849487305,-123.21573638916016,1762714654801,12
33917419,119202,1448,23279,1,44.07383346557617,-123.21414947509766,1762714654814,12
33917420,119202,1448,23279,1,44.07273483276367,-123.2140121459961,1762714654827,12
33917421,119202,1448,23279,1,44.06888961791992,-123.21818542480469,1762714654839,12
33917422,119202,1448,23279,1,44.064552307128906,-123.21578216552734,1762714654852,12
33917423,119202,1448,23279,1,44.06209182739258,-123.22041320800781,1762714654864,12
33917424,119202,1448,23279,1,44.06208038330078,-123.21821594238281,1762714654876,12
33917425,119202,1448,23279,1,44.059410095214844,-123.2169418334961,1762714654888,12
33917426,119202,1448,23279,1,44.055538177490234,-123.2188491821289,1762714654901,12
33917427,119202,1448,23279,1,44.050777435302734,-123.21874237060547,1762714654913,12
33917428,119202,1448,23279,1,44.05209732055664,-123.21636962890625,1762714654926,12
33917429,119202,1448,23279,1,44.04718780517578,-123.21842193603516,1762714654939,12
33917430,119202,1448,23279,1,44.043373107910156,-123.21842956542969,1762714654951,12
33917431,119202,1448,23279,1,44.04302978515625,-123.21672058105469,1762714654963,12
33917432,119202,1448,23279,1,44.03962326049805,-123.2167739868164,1762714654976,12
33917433,119202,1448,23279,1,44.033851623535156,-123.2105712890625,1762714655001,12
33917434,119202,1448,23279,1,44.03564453125,-123.21292114257812,1762714654988,12
33917435,119202,1448,23279,1,44.030235290527344,-123.21146392822266,1762714655013,12
33917436,119202,1448,23279,1,44.02897644042969,-123.20932006835938,1762714655026,12
33917437,119202,1448,23279,1,44.02378845214844,-123.20978546142578,1762714655039,12
33917438,119202,1448,23279,1,44.02085876464844,-123.20892333984375,1762714655051,12
33917439,119202,1448,23279,1,44.01914978027344,-123.20509338378906,1762714655063,12
33917440,119202,1448,23279,1,44.0174674987793,-123.20430755615234,1762714655076,12
33917441,119202,1448,23279,1,44.013179779052734,-123.19910430908203,1762714655088,12
33917442,119202,1448,23279,1,44.00797653198242,-123.19515991210938,1762714655101,12
33917443,119202,1448,23279,1,44.000953674316406,-123.18941497802734,1762714655113,12
33917444,119202,1448,23279,1,44.001590728759766,-123.18905639648438,1762714655126,12
33917445,119202,1448,23279,1,43.999542236328125,-123.18409729003906,1762714655139,12
33917446,119202,1448,23279,1,43.99491882324219,-123.17644500732422,1762714655151,12
33917447,119202,1448,23279,1,43.990028381347656,-123.1719741821289,1762714655164,12
33917448,119202,1448,23279,1,43.990455627441406,-123.16947174072266,1762714655176,12
33917449,119202,1448,23279,1,43.9865608215332,-123.16285705566406,1762714655188,12
33917450,119202,1448,23279,1,43.98486328125,-123.15819549560547,1762714655201,12
33917451,119202,1448,23279,1,43.980098724365234,-123.15331268310547,1762714655213,12
33917452,119202,1448,23279,1,43.982704162597656,-123.15385437011719,1762714655225,12
33917453,119202,1448,23279,1,43.98065948486328,-123.15239715576172,1762714655237,12
33917454,119202,1448,23279,1,43.98094177246094,-123.14496612548828,1762714655250,12
33917455,119202,1448,23279,1,43.97983932495117,-123.14525604248047,1762714655262,12
33917456,119202,1448,23279,1,43.9787712097168,-123.13871002197266,1762714655274,12
33917457,119202,1448,23279,1,43.97803497314453,-123.13092803955078,1762714655286,12
33917458,119202,1448,23279,1,43.975059509277344,-123.12696838378906,1762714655311,12
33917459,119202,1448,23279,1,43.97598648071289,-123.12745666503906,1762714655299,12
33917460,119202,1448,23279,1,43.977169036865234,-123.1223373413086,1762714655323,12
33917461,119202,1448,23279,1,43.976531982421875,-123.11685180664062,1762714655336,12
33917462,119202,1448,23279,1,43.97837448120117,-123.10868072509766,1762714655348,12
33917463,119202,1448,23279,1,43.97584915161133,-123.10831451416016,1762714655360,12
33917464,119202,1448,23279,1,43.974266052246094,-123.09359741210938,1762714655385,12
33917465,119202,1448,23279,1,43.97572326660156,-123.1012191772461,1762714655372,12
33917466,119202,1448,23279,1,44.1219596862793,-123.1028060913086,1762714658258,12
33917467,119202,1448,23279,1,44.12491989135742,-123.10476684570312,1762714658271,12
33917468,119202,1448,23279,1,44.12425231933594,-123.09941101074219,1762714658283,12
33917469,119202,1448,23279,1,44.1223258972168,-123.10292053222656,1762714658296,12
33917470,119202,1448,23279,1,44.123130798339844,-123.10188293457031,1762714658308,12
33917471,119202,1448,23279,1,44.122440338134766,-123.10393524169922,1762714658321,12
33917472,119202,1448,23279,1,44.122623443603516,-123.10257720947266,1762714658334,12
33917473,119202,1448,23279,1,44.123497009277344,-123.1017074584961,1762714658346,12
33917474,119202,1448,23279,1,44.12431716918945,-123.10248565673828,1762714658358,12
33917475,119202,1448,23279,1,44.12320327758789,-123.10340118408203,1762714658371,12
33917476,119202,1448,23279,1,44.12331771850586,-123.09696197509766,1762714658383,12
33917477,119202,1448,23279,1,44.12360763549805,-123.09942626953125,1762714658395,12
33917478,119202,1448,23279,1,44.123775482177734,-123.08926391601562,1762714658407,12
33917479,119202,1448,23279,1,44.12228012084961,-123.08283996582031,1762714658420,12
33917480,119202,1448,23279,1,44.12240982055664,-123.07522583007812,1762714658432,12
33917481,119202,1448,23279,1,44.12225341796875,-123.07014465332031,1762714658445,12
33917482,119202,1448,23279,1,44.1213493347168,-123.07160949707031,1762714658457,12
33917483,119202,1448,23279,1,44.118412017822266,-123.06573486328125,1762714658469,12
33917484,119202,1448,23279,1,44.11801528930664,-123.06126403808594,1762714658482,12
33917485,119202,1448,23279,1,44.12058639526367,-123.06156921386719,1762714658494,12
33917486,119202,1448,23279,1,44.119354248046875,-123.05801391601562,1762714658506,12
33917487,119202,1448,23279,1,44.116241455078125,-123.05121612548828,1762714658519,12
33917488,119202,1448,23279,1,44.116458892822266,-123.04740905761719,1762714658531,12
33917489,119202,1448,23279,1,44.11637878417969,-123.04661560058594,1762714658543,12
33917490,119202,1448,23279,1,44.115779876708984,-123.04150390625,1762714658556,12
33917491,119202,1448,23279,1,44.11390686035156,-123.03836822509766,1762714658568,12
33917492,119202,1448,23279,1,44.11212921142578,-123.03429412841797,1762714658580,12
33917493,119202,1448,23279,1,44.11213684082031,-123.03411102294922,1762714658593,12
33917494,119202,1448,23279,1,44.112327575683594,-123.02981567382812,1762714658605,12
33917495,119202,1448,23279,1,44.10886001586914,-123.02726745605469,1762714658617,12
33917496,119202,1448,23279,1,44.107967376708984,-123.02582550048828,1762714658629,12
33917497,119202,1448,23279,1,44.108070373535156,-123.02583312988281,1762714658641,12
33917498,119202,1448,23279,1,44.10710906982422,-123.02063751220703,1762714658654,12
33917499,119202,1448,23279,1,44.1077766418457,-123.01871490478516,1762714658666,12
33917500,119202,1448,23279,1,44.10505294799805,-123.01712036132812,1762714658678,12
33917501,119202,1448,23279,1,44.10254669189453,-123.01854705810547,1762714658690,12
33917502,119202,1448,23279,1,44.1038818359375,-123.01520538330078,1762714658703,12
33917503,119202,1448,23279,1,44.10322189331055,-123.01252746582031,1762714658715,12
33917504,119202,1448,23279,1,44.10176467895508,-123.01016998291016,1762714658728,12
33917505,119202,1448,23279,1,44.09880065917969,-123.0125732421875,1762714658740,12
33917506,119202,1448,23279,1,44.09836959838867,-123.01094055175781,1762714658752,12
33917507,119202,1448,23279,1,44.10115432739258,-123.0087661743164,1762714658765,12
33917508,119202,1448,23279,1,44.0993537902832,-123.01049041748047,1762714658777,12
33917509,119202,1448,23279,1,44.09806442260742,-123.00575256347656,1762714658789,12
33917510,119202,1448,23279,1,44.09613800048828,-123.00377655029297,1762714658802,12
33917511,119202,1448,23279,1,44.094078063964844,-123.00302124023438,1762714658814,12
33917512,119202,1448,23279,1,44.09564971923828,-123.00273895263672,1762714658826,12
33917513,119202,1448,23279,1,44.0932731628418,-122.99932098388672,1762714658838,12
33917514,119202,1448,23279,1,44.090248107910156,-122.99320983886719,1762714658851,12
33917515,119202,1448,23279,1,44.08721160888672,-122.99119567871094,1762714658863,12
33917516,119202,1448,23279,1,44.088905334472656,-122.99771118164062,1762714658876,12
33917517,119202,1448,23279,1,44.08658981323242,-122.99174499511719,1762714658889,12
33917518,119202,1448,23279,1,44.08428955078125,-122.98998260498047,1762714658901,12
33917519,119202,1448,23279,1,44.08089828491211,-122.98584747314453,1762714658914,12
33917520,119202,1448,23279,1,44.082794189453125,-122.98629760742188,1762714658927,12
33917521,119202,1448,23279,1,44.080501556396484,-122.98699188232422,1762714658939,12
33917522,119202,1448,23279,1,44.076324462890625,-122.98607635498047,1762714658951,12
33917523,119202,1448,23279,1,44.073692321777344,-122.9832763671875,1762714658977,12
33917524,119202,1448,23279,1,44.076393127441406,-122.98258209228516,1762714658964,12
33917525,119202,1448,23279,1,44.07533264160156,-122.9786148071289,1762714658989,12
33917526,119202,1448,23279,1,44.07252883911133,-122.97972106933594,1762714659002,12
33917527,119202,1448,23279,1,44.070438385009766,-122.9776382446289,1762714659014,12
33917528,119202,1448,23279,1,44.07076644897461,-122.97891998291016,1762714659027,12
33917529,119202,1448,23279,1,44.06968688964844,-122.97850799560547,1762714659039,12
33917530,119202,1448,23279,1,44.06761169433594,-122.9767837524414,1762714659052,12
33917531,119202,1448,23279,1,44.06502151489258,-122.97793579101562,1762714659064,12
33917532,119202,1448,23279,1,44.06404495239258,-122.97389221191406,1762714659078,12
33917533,119202,1448,23279,1,44.06403350830078,-122.97444152832031,1762714659090,12
33917534,119202,1448,23279,1,44.060707092285156,-122.97716522216797,1762714659102,12
33917535,119202,1448,23279,1,44.05792236328125,-122.97607421875,1762714659115,12
33917536,119202,1448,23279,1,44.058998107910156,-122.97673797607422,1762714659127,12
33917537,119202,1448,23279,1,44.054779052734375,-122.97594451904297,1762714659139,12
33917538,119202,1448,23279,1,44.054840087890625,-122.97527313232422,1762714659152,12
33917539,119202,1448,23279,1,44.05248260498047,-122.97638702392578,1762714659164,12
33917540,119202,1448,23279,1,44.050559997558594,-122.9744644165039,1762714659189,12
33917541,119202,1448,23279,1,44.053123474121094,-122.97612762451172,1762714659177,12
33917542,119202,1448,23279,1,44.04787826538086,-122.97493743896484,1762714659202,12
33917543,119202,1448,23279,1,44.04610824584961,-122.976318359375,1762714659214,12
33917544,119202,1448,23279,1,44.04640197753906,-122.97681427001953,1762714659227,12
33917545,119202,1448,23279,1,44.0445442199707,-122.9780502319336,1762714659240,12
33917546,119202,1448,23279,1,44.041263580322266,-122.97509765625,1762714659252,12
33917547,119202,1448,23279,1,44.04104995727539,-122.97649383544922,1762714659265,12
33917548,119202,1448,23279,1,44.04058074951172,-122.97732543945312,1762714659277,12
33917549,119202,1448,23279,1,44.0394401550293,-122.98074340820312,1762714659289,12
33917550,119202,1448,23279,1,44.039588928222656,-122.97874450683594,1762714659302,12
33917551,119202,1448,23279,1,44.03302001953125,-122.97906494140625,1762714659314,12
33917552,119202,1448,23279,1,44.032928466796875,-122.98269653320312,1762714659326,12
33917553,119202,1448,23279,1,44.02947235107422,-122.9836196899414,1762714659350,12
33917554,119202,1448,23279,1,44.03097915649414,-122.9830322265625,1762714659338,12
33917555,119202,1448,23279,1,44.023956298828125,-122.98686981201172,1762714659363,12
33917556,119202,1448,23279,1,44.02460861206055,-122.98622131347656,1762714659376,12
33917557,119202,1448,23279,1,44.02365493774414,-122.98812103271484,1762714659388,12
33917558,119202,1448,23279,1,44.02381134033203,-122.98810577392578,1762714659401,12
33917559,119202,1448,23279,1,44.01921463012695,-122.99313354492188,1762714659413,12
33917560,119202,1448,23279,1,44.019168853759766,-122.9912109375,1762714659426,12
33917561,119202,1448,23279,1,44.01734161376953,-122.99333190917969,1762714659438,12
33917562,119202,1448,23279,1,44.01548385620117,-122.99451446533203,1762714659451,12
33917563,119202,1448,23279,1,44.014366149902344,-122.99566650390625,1762714659463,12
